Locality,Type,Rent/Month,Build_up_area(sq.ft),Furnishing,Bathrooms,Balcony,Parking,Carpet_area(sq.ft)
Kurla,2 BHK Apartment,40000,768 sq.ft,Semi Furnished,2,Missing,2.0,640 sq.ft
Kurla,2 BHK Apartment,53000,900 sq.ft,Semi Furnished,2,Missing,2.0,750 sq.ft
Kurla,2 BHK Apartment,50000,900 sq.ft,Semi Furnished,2,Missing,2.0,750 sq.ft
Kurla,1 BHK Apartment,30000,432 sq.ft,Semi Furnished,1,Missing,1.0,362 sq.ft
Kurla,2 BHK Apartment,38000,1000 sq.ft,Semi Furnished,1,Missing,2.0,680 sq.ft
Kurla,2 BHK Apartment,38000,1000 sq.ft,Semi Furnished,1,Missing,2.0,680 sq.ft
Kurla,3 BHK Apartment,56000,1500 sq.ft,Semi Furnished,3,Missing,2.0,1006 sq.ft
Kurla,2 BHK Apartment,38000,1000 sq.ft,Semi Furnished,1,Missing,2.0,680 sq.ft
Kurla,2 BHK Apartment,38000,1000 sq.ft,Semi Furnished,1,Missing,2.0,680 sq.ft
Kurla,2 BHK Apartment,38000,1000 sq.ft,Semi Furnished,1,Missing,2.0,680 sq.ft
Kurla,2 BHK Apartment,50000,911 sq.ft,Unfurnished,2,Missing,1.0,760 sq.ft
Kurla,2 BHK Apartment,45000,911 sq.ft,Unfurnished,2,Missing,1.0,759 sq.ft
Kurla,2 BHK Apartment,60000,1300 sq.ft,Unfurnished,2,Missing,1.0,1000 sq.ft
Kurla,2 BHK Apartment,40000,900 sq.ft,Unfurnished,2,Missing,1.0,750 sq.ft
Kurla,2 BHK Apartment,44000,911 sq.ft,Unfurnished,2,Missing,1.0,750 sq.ft
Kurla,2 BHK Apartment,42500,911 sq.ft,Unfurnished,2,Missing,1.0,750 sq.ft
Kurla,3 BHK Apartment,70000,1664 sq.ft,Fully Furnished,3,1,1.0,1170 sq.ft
Kurla,2 BHK Apartment,37500,780 sq.ft,Semi Furnished,2,2,1.0,680 sq.ft
Kurla,2 BHK Apartment,41000,850 sq.ft,Semi Furnished,2,Missing,1.0,740 sq.ft
Kurla,3 BHK Apartment,46000,1000 sq.ft,Semi Furnished,3,Missing,1.0,945 sq.ft
Kurla,3 BHK Apartment,60000,1522 sq.ft,Semi Furnished,3,3,1.0,Missing
Kurla,1 BHK Apartment,32000,500 sq.ft,Unfurnished,1,1,2.0,Missing
Kurla,1 RK Apartment,25000,500 sq.ft,Unfurnished,1,1,2.0,384 sq.ft
Kurla,2 BHK Apartment,43000,970 sq.ft,Semi Furnished,2,Missing,1.0,Missing
Kurla,2 BHK Apartment,40000,668 sq.ft,Semi Furnished,2,2,1.0,568 sq.ft
Kurla,1 BHK Apartment,18000,525 sq.ft,Unfurnished,2,Missing,0.0,323 sq.ft
Kurla,1 BHK Apartment,27550,550 sq.ft,Semi Furnished,1,Missing,1.0,450 sq.ft
Kurla,2 BHK Apartment,42000,800 sq.ft,Semi Furnished,2,Missing,1.0,750 sq.ft
Kurla,2 BHK Apartment,38000,720 sq.ft,Semi Furnished,2,Missing,1.0,650 sq.ft
Kurla,3 BHK Apartment,45000,1000 sq.ft,Semi Furnished,3,Missing,1.0,945 sq.ft
Kurla,1 BHK Apartment,27000,375 sq.ft,Semi Furnished,1,Missing,1.0,Missing
Kurla,2 BHK Apartment,43000,1165 sq.ft,Semi Furnished,2,Missing,1.0,965 sq.ft
Kurla,3 BHK Apartment,61500,1325 sq.ft,Unfurnished,3,4,1.0,972 sq.ft
Kurla,2 BHK Apartment,50000,753 sq.ft,Unfurnished,2,1,1.0,Missing
Kurla,2 BHK Apartment,55000,736 sq.ft,Semi Furnished,2,1,1.0,Missing
Kurla,2 BHK Apartment,50000,763 sq.ft,Unfurnished,2,1,1.0,Missing
Kurla,2 BHK Apartment,45000,725 sq.ft,Unfurnished,2,Missing,1.0,Missing
Kurla,3 BHK Apartment,54000,870 sq.ft,Unfurnished,2,1,1.0,Missing
Kurla,3 BHK Apartment,55000,830 sq.ft,Unfurnished,2,1,1.0,Missing
Kurla,3 BHK Apartment,61000,1050 sq.ft,Fully Furnished,2,1,1.0,Missing
Kurla,3 BHK Apartment,56000,870 sq.ft,Unfurnished,2,1,1.0,Missing
Kurla,3 BHK Apartment,52000,870 sq.ft,Unfurnished,1,1,1.0,Missing
Kurla,2 BHK Apartment,45000,1060 sq.ft,Fully Furnished,2,1,1.0,750 sq.ft
Kurla,2 BHK Apartment,55000,675 sq.ft,Semi Furnished,2,Missing,1.0,575 sq.ft
Kurla,2 BHK Apartment,35000,700 sq.ft,Unfurnished,2,3,1.0,550 sq.ft
Kurla,2 BHK Apartment,30000,700 sq.ft,Unfurnished,2,2,1.0,550 sq.ft
Kurla,3 BHK Apartment,68000,1350 sq.ft,Unfurnished,3,3,1.0,950 sq.ft
Kurla,2 BHK Apartment,45000,700 sq.ft,Fully Furnished,2,2,1.0,650 sq.ft
Kurla,2 BHK Apartment,44000,1150 sq.ft,Semi Furnished,2,2,1.0,750 sq.ft
Kurla,2 BHK Apartment,43000,1200 sq.ft,Semi Furnished,2,1,1.0,800 sq.ft
Kurla,2 BHK Apartment,45000,1200 sq.ft,Unfurnished,2,Missing,1.0,800 sq.ft
Kurla,2 BHK Apartment,46000,1160 sq.ft,Semi Furnished,2,1,1.0,830 sq.ft
Kurla,2 BHK Apartment,50000,1200 sq.ft,Semi Furnished,2,2,1.0,800 sq.ft
Kurla,2 BHK Apartment,44000,1150 sq.ft,Semi Furnished,2,Missing,1.0,730 sq.ft
Kurla,1 BHK Apartment,25000,580 sq.ft,Semi Furnished,1,Missing,0.0,400 sq.ft
Kurla,3 BHK Apartment,55000,1495 sq.ft,Semi Furnished,3,Missing,1.0,1150 sq.ft
Kurla,1 BHK Apartment,28500,500 sq.ft,Unfurnished,2,2,1.0,375 sq.ft
Kurla,2 BHK Apartment,37000,900 sq.ft,Unfurnished,2,3,1.0,700 sq.ft
Kurla,2 BHK Apartment,60000,800 sq.ft,Unfurnished,2,2,1.0,750 sq.ft
Kurla,1 BHK Apartment,24000,500 sq.ft,Unfurnished,2,Missing,1.0,325 sq.ft
Kurla,1 BHK Apartment,28000,600 sq.ft,Unfurnished,2,Missing,1.0,460 sq.ft
Kurla,1 BHK Apartment,28000,600 sq.ft,Unfurnished,1,1,1.0,450 sq.ft
Kurla,1 BHK Apartment,28000,500 sq.ft,Unfurnished,1,1,0.0,405 sq.ft
Kurla,2 BHK Apartment,45000,800 sq.ft,Unfurnished,2,Missing,0.0,705 sq.ft
Kurla,1 BHK Apartment,23000,500 sq.ft,Unfurnished,1,Missing,1.0,350 sq.ft
Kurla,2 BHK Apartment,55000,1241 sq.ft,Semi Furnished,2,1,2.0,856 sq.ft
Kurla,3 BHK Apartment,70000,1574 sq.ft,Semi Furnished,3,3,2.0,1086 sq.ft
Kurla,1 BHK Apartment,29000,670 sq.ft,Semi Furnished,2,3,1.0,455 sq.ft
Kurla,2 BHK Apartment,55000,1000 sq.ft,Unfurnished,2,Missing,1.0,920 sq.ft
Kurla,1 BHK Apartment,23000,525 sq.ft,Unfurnished,2,Missing,0.0,400 sq.ft
Kurla,2 BHK Apartment,50000,800 sq.ft,Fully Furnished,2,Missing,1.0,625 sq.ft
Kurla,1 BHK Apartment,35000,600 sq.ft,Fully Furnished,1,Missing,1.0,450 sq.ft
Kurla,3 BHK Apartment,55000,1300 sq.ft,Semi Furnished,3,Missing,1.0,1200 sq.ft
Kurla,1 BHK Apartment,23000,400 sq.ft,Unfurnished,2,1,0.0,360 sq.ft
Kurla,2 BHK Apartment,40000,800 sq.ft,Unfurnished,2,Missing,1.0,690 sq.ft
Kurla,1 BHK Apartment,24000,525 sq.ft,Unfurnished,2,1,0.0,350 sq.ft
Kurla,1 BHK Apartment,30000,650 sq.ft,Unfurnished,1,Missing,1.0,478 sq.ft
Kurla,2 BHK Apartment,38000,700 sq.ft,Unfurnished,2,Missing,1.0,640 sq.ft
Kurla,1 BHK Apartment,30000,700 sq.ft,Unfurnished,1,Missing,0.0,380 sq.ft
Kurla,1 BHK Apartment,23000,525 sq.ft,Unfurnished,2,2,0.0,323 sq.ft
Kurla,1 BHK Apartment,30000,645 sq.ft,Semi Furnished,2,1,1.0,460 sq.ft
Kurla,1 BHK Apartment,30000,500 sq.ft,Semi Furnished,1,1,0.0,400 sq.ft
Kurla,2 BHK Apartment,35000,700 sq.ft,Semi Furnished,2,2,1.0,625 sq.ft
Kurla,1 BHK Apartment,32000,500 sq.ft,Semi Furnished,2,Missing,1.0,425 sq.ft
Kurla,2 BHK Apartment,55000,800 sq.ft,Fully Furnished,2,3,1.0,700 sq.ft
Kurla,2 BHK Apartment,35000,500 sq.ft,Unfurnished,2,Missing,1.0,450 sq.ft
Kurla,2 BHK Apartment,33000,900 sq.ft,Unfurnished,2,Missing,1.0,860 sq.ft
Kurla,3 BHK Apartment,69000,1500 sq.ft,Semi Furnished,3,Missing,1.0,1300 sq.ft
Kurla,2 BHK Apartment,39000,1500 sq.ft,Unfurnished,2,Missing,1.0,800 sq.ft
Kurla,1 BHK Apartment,25000,680 sq.ft,Unfurnished,1,1,2.0,487 sq.ft
Kurla,1 BHK Apartment,25000,690 sq.ft,Unfurnished,1,1,2.0,485 sq.ft
Kurla,1 BHK Apartment,25000,690 sq.ft,Unfurnished,1,1,2.0,485 sq.ft
Kurla,1 BHK Apartment,25000,690 sq.ft,Unfurnished,1,1,2.0,485 sq.ft
Kurla,3 BHK Apartment,79000,1850 sq.ft,Semi Furnished,3,Missing,1.0,1500 sq.ft
Kurla,2 BHK Apartment,45000,1303 sq.ft,Semi Furnished,2,2,1.0,790 sq.ft
Kurla,3 BHK Apartment,50000,1511 sq.ft,Semi Furnished,2,2,1.0,916 sq.ft
Kurla,2 BHK Apartment,49000,850 sq.ft,Semi Furnished,2,Missing,1.0,600 sq.ft
Kurla,3 BHK Apartment,67000,1574 sq.ft,Semi Furnished,3,Missing,0.0,1086 sq.ft
Kurla,3 BHK Apartment,57500,1350 sq.ft,Semi Furnished,2,3,1.0,1000 sq.ft
Kurla,2 BHK Apartment,38000,950 sq.ft,Semi Furnished,2,Missing,2.0,588 sq.ft
Kurla,2 BHK Apartment,39000,950 sq.ft,Semi Furnished,2,Missing,2.0,588 sq.ft
Kurla,1 BHK Apartment,30000,695 sq.ft,Semi Furnished,2,Missing,1.0,434 sq.ft
Kurla,1 BHK Apartment,26000,500 sq.ft,Unfurnished,1,Missing,1.0,400 sq.ft
Kurla,2 BHK Apartment,51000,1000 sq.ft,Semi Furnished,2,Missing,1.0,855 sq.ft
Kurla,2 BHK Apartment,38000,950 sq.ft,Semi Furnished,2,2,1.0,588 sq.ft
Kurla,2 BHK Apartment,36000,700 sq.ft,Semi Furnished,2,1,1.0,500 sq.ft
Kurla,1 BHK Apartment,29000,500 sq.ft,Semi Furnished,1,1,1.0,400 sq.ft
Kurla,1 BHK Apartment,30000,600 sq.ft,Semi Furnished,1,Missing,1.0,400 sq.ft
Kurla,1 BHK Apartment,30500,600 sq.ft,Unfurnished,1,Missing,1.0,400 sq.ft
Kurla,1 BHK Apartment,29000,600 sq.ft,Semi Furnished,1,Missing,1.0,500 sq.ft
Kurla,1 BHK Apartment,29500,500 sq.ft,Semi Furnished,1,Missing,1.0,400 sq.ft
Kurla,1 BHK Apartment,30500,600 sq.ft,Unfurnished,1,Missing,1.0,400 sq.ft
Kurla,2 BHK Apartment,38000,600 sq.ft,Semi Furnished,2,1,1.0,500 sq.ft
Kurla,1 BHK Apartment,28500,500 sq.ft,Unfurnished,1,Missing,1.0,390 sq.ft
Kurla,2 BHK Apartment,37000,900 sq.ft,Unfurnished,2,Missing,0.0,750 sq.ft
Kurla,3 BHK Apartment,50000,945 sq.ft,Semi Furnished,2,Missing,1.0,945 sq.ft
Kurla,3 BHK Apartment,55000,1170 sq.ft,Semi Furnished,3,1,2.0,1170 sq.ft
Kurla,2 BHK Apartment,45000,800 sq.ft,Semi Furnished,2,1,1.0,750 sq.ft
Kurla,3 BHK Apartment,65000,1532 sq.ft,Semi Furnished,3,1,2.0,1123 sq.ft
Kurla,3 BHK Apartment,50000,800 sq.ft,Semi Furnished,3,1,1.0,763 sq.ft
Kurla,1 BHK Apartment,30000,550 sq.ft,Semi Furnished,1,Missing,1.0,400 sq.ft
Kurla,1 BHK Apartment,29000,550 sq.ft,Semi Furnished,1,Missing,1.0,400 sq.ft
Kurla,1 BHK Apartment,31000,550 sq.ft,Semi Furnished,1,Missing,1.0,400 sq.ft
Kurla,2 BHK Apartment,40000,1050 sq.ft,Unfurnished,2,Missing,1.0,750 sq.ft
Kurla,2 BHK Apartment,36000,800 sq.ft,Unfurnished,2,3,1.0,650 sq.ft
Kurla,2 BHK Apartment,42000,900 sq.ft,Semi Furnished,2,1,1.0,715 sq.ft
Kurla,3 BHK Apartment,49000,1250 sq.ft,Semi Furnished,3,1,1.0,1150 sq.ft
Kurla,3 BHK Apartment,49000,1250 sq.ft,Semi Furnished,3,1,1.0,1150 sq.ft
Kurla,2 BHK Apartment,42000,800 sq.ft,Semi Furnished,2,1,0.0,700 sq.ft
Kurla,2 BHK Apartment,41000,800 sq.ft,Semi Furnished,2,1,1.0,700 sq.ft
Kurla,2 BHK Apartment,42000,950 sq.ft,Semi Furnished,2,Missing,1.0,750 sq.ft
Kurla,2 BHK Apartment,38000,900 sq.ft,Semi Furnished,2,Missing,1.0,700 sq.ft
Kurla,2 BHK Apartment,38000,900 sq.ft,Semi Furnished,2,Missing,1.0,700 sq.ft
Kurla,2 BHK Apartment,42000,900 sq.ft,Semi Furnished,2,Missing,1.0,750 sq.ft
Kurla,2 BHK Apartment,45500,900 sq.ft,Semi Furnished,2,Missing,1.0,750 sq.ft
Kurla,2 BHK Apartment,41000,600 sq.ft,Semi Furnished,2,Missing,1.0,550 sq.ft
Kurla,2 BHK Apartment,39000,600 sq.ft,Semi Furnished,2,Missing,1.0,550 sq.ft
Kurla,2 BHK Apartment,38000,600 sq.ft,Semi Furnished,2,Missing,1.0,550 sq.ft
Kurla,3 BHK Apartment,55000,1200 sq.ft,Semi Furnished,3,Missing,2.0,1100 sq.ft
Kurla,3 BHK Apartment,58000,1200 sq.ft,Semi Furnished,3,Missing,2.0,1100 sq.ft
Kurla,3 BHK Apartment,60000,1200 sq.ft,Semi Furnished,3,Missing,2.0,1100 sq.ft
Kurla,3 BHK Apartment,57000,1200 sq.ft,Semi Furnished,3,Missing,2.0,1100 sq.ft
Kurla,3 BHK Apartment,58000,1200 sq.ft,Semi Furnished,3,Missing,2.0,1100 sq.ft
Kurla,3 BHK Apartment,59000,1200 sq.ft,Semi Furnished,3,Missing,2.0,1100 sq.ft
Kurla,2 BHK Apartment,40000,600 sq.ft,Semi Furnished,2,Missing,1.0,550 sq.ft
Kurla,3 BHK Apartment,56000,1200 sq.ft,Semi Furnished,3,Missing,2.0,1100 sq.ft
Kurla,3 BHK Apartment,57000,1200 sq.ft,Semi Furnished,3,Missing,2.0,1100 sq.ft
Kurla,3 BHK Apartment,59000,1200 sq.ft,Semi Furnished,3,Missing,2.0,1100 sq.ft
Kurla,3 BHK Apartment,55000,1200 sq.ft,Semi Furnished,3,Missing,2.0,1100 sq.ft
Kurla,2 BHK Apartment,45000,1200 sq.ft,Semi Furnished,2,1,1.0,770 sq.ft
Kurla,2 BHK Apartment,36700,700 sq.ft,Semi Furnished,2,1,1.0,550 sq.ft
Kurla,2 BHK Apartment,38900,700 sq.ft,Semi Furnished,2,1,1.0,600 sq.ft
Kurla,2 BHK Apartment,45000,800 sq.ft,Semi Furnished,2,1,1.0,650 sq.ft
Kurla,2 BHK Apartment,44000,800 sq.ft,Semi Furnished,2,1,1.0,650 sq.ft
Kurla,2 BHK Apartment,39900,700 sq.ft,Semi Furnished,2,1,1.0,550 sq.ft
Kurla,2 BHK Apartment,57000,1267 sq.ft,Semi Furnished,Missing,Missing,0.0,874 sq.ft
Kurla,2 BHK Apartment,34500,600 sq.ft,Semi Furnished,2,1,1.0,500 sq.ft
Kurla,2 BHK Apartment,34000,600 sq.ft,Semi Furnished,2,1,1.0,500 sq.ft
Kurla,2 BHK Apartment,36500,700 sq.ft,Semi Furnished,2,1,2.0,550 sq.ft
Kurla,2 BHK Apartment,36500,700 sq.ft,Semi Furnished,2,1,1.0,550 sq.ft
Kurla,2 BHK Apartment,39000,600 sq.ft,Semi Furnished,2,1,1.0,490 sq.ft
Kurla,2 BHK Apartment,40000,800 sq.ft,Semi Furnished,2,1,1.0,600 sq.ft
Kurla,2 BHK Apartment,46000,800 sq.ft,Semi Furnished,2,1,1.0,700 sq.ft
Kurla,2 BHK Apartment,39000,700 sq.ft,Semi Furnished,2,1,1.0,502 sq.ft
Kurla,2 BHK Apartment,36000,850 sq.ft,Semi Furnished,2,1,1.0,600 sq.ft
Kurla,2 BHK Apartment,42000,700 sq.ft,Semi Furnished,2,1,1.0,550 sq.ft
Kurla,3 BHK Apartment,40000,940 sq.ft,Unfurnished,2,Missing,0.0,750 sq.ft
Kurla,2 BHK Apartment,42000,700 sq.ft,Semi Furnished,2,1,1.0,550 sq.ft
Kurla,2 BHK Apartment,38000,1000 sq.ft,Fully Furnished,2,Missing,,700 sq.ft
Kurla,2 BHK Apartment,39000,1150 sq.ft,Unfurnished,2,Missing,1.0,777 sq.ft
Kurla,2 BHK Apartment,38000,1250 sq.ft,Semi Furnished,2,2,2.0,800 sq.ft
Kurla,3 BHK Apartment,47000,1500 sq.ft,Semi Furnished,3,3,2.0,1200 sq.ft
Kurla,3 BHK Apartment,55000,1100 sq.ft,Unfurnished,2,1,1.0,1000 sq.ft
Kurla,2 BHK Apartment,30000,700 sq.ft,Unfurnished,2,Missing,1.0,600 sq.ft
Kurla,2 BHK Apartment,38000,900 sq.ft,Unfurnished,2,Missing,1.0,700 sq.ft
Kurla,2 BHK Apartment,38000,800 sq.ft,Unfurnished,2,Missing,1.0,700 sq.ft
Kurla,1 BHK Apartment,28900,600 sq.ft,Unfurnished,1,1,2.0,450 sq.ft
Kurla,2 BHK Apartment,36000,1200 sq.ft,Semi Furnished,2,Missing,1.0,700 sq.ft
Kurla,2 BHK Apartment,47000,600 sq.ft,Semi Furnished,2,Missing,1.0,500 sq.ft
Kurla,3 BHK Apartment,60000,1200 sq.ft,Semi Furnished,2,Missing,1.0,1000 sq.ft
Kurla,2 BHK Apartment,33000,600 sq.ft,Semi Furnished,2,Missing,1.0,400 sq.ft
Kurla,1 BHK Apartment,29000,500 sq.ft,Unfurnished,1,Missing,1.0,400 sq.ft
Kurla,2 BHK Apartment,38000,900 sq.ft,Unfurnished,2,1,1.0,700 sq.ft
Kurla,3 BHK Apartment,55000,1100 sq.ft,Unfurnished,2,Missing,1.0,900 sq.ft
Kurla,2 BHK Apartment,45000,1100 sq.ft,Unfurnished,2,Missing,1.0,850 sq.ft
Kurla,3 BHK Apartment,53000,1000 sq.ft,Unfurnished,3,Missing,1.0,890 sq.ft
Kurla,1 BHK Apartment,28000,600 sq.ft,Unfurnished,1,Missing,1.0,400 sq.ft
Kurla,1 BHK Apartment,30000,600 sq.ft,Unfurnished,1,Missing,1.0,450 sq.ft
Kurla,2 BHK Apartment,42000,700 sq.ft,Unfurnished,2,1,1.0,600 sq.ft
Kurla,3 BHK Apartment,59000,1400 sq.ft,Unfurnished,2,1,1.0,1200 sq.ft
Kurla,1 BHK Apartment,28000,550 sq.ft,Unfurnished,1,Missing,1.0,450 sq.ft
Kurla,2 BHK Apartment,40000,600 sq.ft,Unfurnished,2,1,1.0,500 sq.ft
Kurla,2 BHK Apartment,45000,750 sq.ft,Unfurnished,2,Missing,0.0,Missing
Kurla,1 BHK Apartment,30000,590 sq.ft,Unfurnished,1,Missing,1.0,450 sq.ft
Kurla,2 BHK Apartment,37000,800 sq.ft,Unfurnished,2,1,1.0,600 sq.ft
Kurla,1 BHK Apartment,32000,700 sq.ft,Semi Furnished,1,Missing,1.0,500 sq.ft
Kurla,2 BHK Apartment,33000,950 sq.ft,Unfurnished,2,1,1.0,650 sq.ft
Kurla,1 BHK Apartment,30000,600 sq.ft,Unfurnished,1,Missing,1.0,450 sq.ft
Kurla,1 BHK Apartment,30000,500 sq.ft,Semi Furnished,2,2,0.0,390 sq.ft
Kurla,1 BHK Apartment,28000,500 sq.ft,Unfurnished,1,Missing,1.0,400 sq.ft
Kurla,1 BHK Apartment,25000,500 sq.ft,Unfurnished,1,Missing,1.0,350 sq.ft
Kurla,2 BHK Apartment,40000,900 sq.ft,Unfurnished,2,Missing,1.0,750 sq.ft
Kurla,2 BHK Apartment,39900,1250 sq.ft,Semi Furnished,2,1,2.0,770 sq.ft
Kurla,1 BHK Apartment,28000,560 sq.ft,Unfurnished,1,Missing,1.0,450 sq.ft
Kurla,1 BHK Apartment,30000,500 sq.ft,Unfurnished,1,Missing,1.0,400 sq.ft
Kurla,3 BHK Apartment,62000,1300 sq.ft,Semi Furnished,2,Missing,1.0,1100 sq.ft
Kurla,2 BHK Apartment,37000,700 sq.ft,Unfurnished,2,Missing,1.0,550 sq.ft
Kurla,3 BHK Apartment,52000,1100 sq.ft,Unfurnished,2,1,1.0,900 sq.ft
Kurla,3 BHK Apartment,50000,1200 sq.ft,Semi Furnished,2,1,1.0,1000 sq.ft
Kurla,2 BHK Apartment,36000,700 sq.ft,Semi Furnished,2,Missing,1.0,590 sq.ft
Kurla,1 BHK Apartment,29000,590 sq.ft,Unfurnished,1,Missing,1.0,450 sq.ft
Kurla,3 BHK Apartment,58000,1400 sq.ft,Unfurnished,2,1,1.0,1200 sq.ft
Kurla,1 BHK Apartment,31000,600 sq.ft,Unfurnished,1,Missing,1.0,490 sq.ft
Kurla,2 BHK Apartment,40000,700 sq.ft,Unfurnished,2,1,1.0,500 sq.ft
Kurla,3 BHK Apartment,55000,1200 sq.ft,Semi Furnished,2,1,1.0,1000 sq.ft
Kurla,2 BHK Apartment,40000,900 sq.ft,Semi Furnished,2,Missing,1.0,620 sq.ft
Kurla,2 BHK Apartment,33000,890 sq.ft,Unfurnished,2,2,2.0,660 sq.ft
Kurla,2 BHK Apartment,33000,890 sq.ft,Unfurnished,2,2,2.0,660 sq.ft
Kurla,2 BHK Apartment,34000,900 sq.ft,Unfurnished,2,2,2.0,670 sq.ft
Kurla,2 BHK Apartment,35000,910 sq.ft,Unfurnished,2,2,2.0,680 sq.ft
Kurla,2 BHK Apartment,35000,910 sq.ft,Unfurnished,2,2,2.0,680 sq.ft
Kurla,2 BHK Apartment,32000,750 sq.ft,Unfurnished,2,2,2.0,650 sq.ft
Kurla,2 BHK Apartment,32000,750 sq.ft,Unfurnished,2,2,2.0,650 sq.ft
Kurla,2 BHK Apartment,33000,760 sq.ft,Unfurnished,2,2,2.0,660 sq.ft
Kurla,2 BHK Apartment,33000,760 sq.ft,Unfurnished,2,2,2.0,660 sq.ft
Kurla,2 BHK Apartment,33000,760 sq.ft,Unfurnished,2,2,2.0,660 sq.ft
Kurla,2 BHK Apartment,34000,770 sq.ft,Unfurnished,2,2,2.0,670 sq.ft
Kurla,2 BHK Apartment,32000,750 sq.ft,Unfurnished,2,2,2.0,650 sq.ft
Kurla,2 BHK Apartment,32000,750 sq.ft,Unfurnished,2,2,2.0,650 sq.ft
Kurla,2 BHK Apartment,32000,750 sq.ft,Unfurnished,2,2,2.0,650 sq.ft
Kurla,2 BHK Apartment,33000,760 sq.ft,Unfurnished,2,2,2.0,660 sq.ft
Kurla,2 BHK Apartment,34000,770 sq.ft,Unfurnished,2,2,2.0,670 sq.ft
Kurla,2 BHK Apartment,34000,770 sq.ft,Unfurnished,2,2,2.0,670 sq.ft
Kurla,2 BHK Apartment,34000,770 sq.ft,Unfurnished,2,2,2.0,670 sq.ft
Kurla,2 BHK Apartment,35000,950 sq.ft,Unfurnished,2,1,1.0,703 sq.ft
Kurla,2 BHK Apartment,38000,1040 sq.ft,Unfurnished,2,2,2.0,750 sq.ft
Kurla,2 BHK Apartment,40000,1040 sq.ft,Semi Furnished,2,2,2.0,750 sq.ft
Kurla,2 BHK Apartment,40000,1040 sq.ft,Semi Furnished,2,2,2.0,750 sq.ft
Kurla,2 BHK Apartment,41000,1050 sq.ft,Semi Furnished,2,2,2.0,752 sq.ft
Kurla,2 BHK Apartment,41000,1060 sq.ft,Semi Furnished,2,2,2.0,753 sq.ft
Kurla,2 BHK Apartment,38000,1040 sq.ft,Unfurnished,2,2,2.0,750 sq.ft
Kurla,2 BHK Apartment,39000,1050 sq.ft,Unfurnished,2,2,2.0,751 sq.ft
Kurla,2 BHK Apartment,39000,1050 sq.ft,Unfurnished,2,2,2.0,751 sq.ft
Kurla,2 BHK Apartment,40000,1060 sq.ft,Unfurnished,2,2,2.0,753 sq.ft
Kurla,2 BHK Apartment,40000,1040 sq.ft,Semi Furnished,2,2,2.0,750 sq.ft
Kurla,2 BHK Apartment,40000,1050 sq.ft,Semi Furnished,2,2,2.0,752 sq.ft
Kurla,2 BHK Apartment,41000,1050 sq.ft,Semi Furnished,2,2,2.0,752 sq.ft
Kurla,2 BHK Apartment,35000,890 sq.ft,Unfurnished,2,2,2.0,660 sq.ft
Kurla,2 BHK Apartment,35000,800 sq.ft,Unfurnished,2,2,2.0,660 sq.ft
Kurla,2 BHK Apartment,35000,800 sq.ft,Unfurnished,2,2,2.0,660 sq.ft
Kurla,2 BHK Apartment,36000,900 sq.ft,Unfurnished,2,2,2.0,650 sq.ft
Kurla,2 BHK Apartment,36000,900 sq.ft,Unfurnished,2,2,2.0,650 sq.ft
Kurla,2 BHK Apartment,36000,890 sq.ft,Unfurnished,2,2,2.0,620 sq.ft
Kurla,2 BHK Apartment,36000,950 sq.ft,Semi Furnished,2,2,2.0,710 sq.ft
Kurla,2 BHK Apartment,36000,950 sq.ft,Semi Furnished,2,2,2.0,710 sq.ft
Kurla,2 BHK Apartment,37000,960 sq.ft,Semi Furnished,2,2,2.0,720 sq.ft
Kurla,2 BHK Apartment,37000,960 sq.ft,Semi Furnished,2,2,2.0,720 sq.ft
Kurla,2 BHK Apartment,36000,950 sq.ft,Semi Furnished,2,2,2.0,710 sq.ft
Kurla,2 BHK Apartment,37000,960 sq.ft,Semi Furnished,2,2,2.0,720 sq.ft
Kurla,2 BHK Apartment,33000,890 sq.ft,Unfurnished,2,2,2.0,660 sq.ft
Kurla,2 BHK Apartment,45000,1000 sq.ft,Unfurnished,2,Missing,1.0,740 sq.ft
Kurla,2 BHK Apartment,40000,970 sq.ft,Semi Furnished,2,Missing,1.0,750 sq.ft
Kurla,2 BHK Apartment,42000,1050 sq.ft,Unfurnished,2,Missing,1.0,777 sq.ft
Kurla,1 BHK Apartment,29000,630 sq.ft,Semi Furnished,2,Missing,1.0,400 sq.ft
Kurla,2 BHK Apartment,39000,1050 sq.ft,Unfurnished,2,2,2.0,750 sq.ft
Kurla,2 BHK Apartment,40000,1060 sq.ft,Unfurnished,2,2,2.0,751 sq.ft
Kurla,2 BHK Apartment,38000,1040 sq.ft,Unfurnished,2,2,2.0,750 sq.ft
Kurla,2 BHK Apartment,38000,1040 sq.ft,Unfurnished,2,2,2.0,780 sq.ft
Kurla,2 BHK Apartment,39000,1050 sq.ft,Unfurnished,2,2,2.0,750 sq.ft
Kurla,2 BHK Apartment,34000,860 sq.ft,Unfurnished,2,2,2.0,660 sq.ft
Kurla,2 BHK Apartment,35000,900 sq.ft,Unfurnished,2,2,2.0,670 sq.ft
Kurla,3 BHK Apartment,51000,1340 sq.ft,Fully Furnished,3,3,2.0,1080 sq.ft
Kurla,3 BHK Apartment,52000,1350 sq.ft,Fully Furnished,3,3,2.0,1100 sq.ft
Kurla,3 BHK Apartment,52000,1350 sq.ft,Fully Furnished,3,3,2.0,1100 sq.ft
